INFO  | 2018-07-11 15:17:13 | [main] API.APICommon (APICommon.java:55) - Service Response
INFO  | 2018-07-11 15:17:13 | [main] API.UserAPI (UserAPI.java:81) - Records deleted successfully using the API
INFO  | 2018-07-11 15:17:20 | [main] common.WebDriverInstance (WebDriverInstance.java:62) - chromeBrowser  has been successfully launched
INFO  | 2018-07-11 15:17:25 | [main] pages.UINewUser (UINewUser.java:64) - User Name entered in User Name field Successfully : 85cXGjpu
INFO  | 2018-07-11 15:17:26 | [main] pages.UINewUser (UINewUser.java:78) - User Email ID entered in email id field successfully : WZYSyBaXZHRwRA0nfJ3tqVHwCzAMCqvT7AceEwOL0H3XdeER2hnguiJDt2YDCiRvUcgmP9aEGnaoP7HcQD1DpEpIC4RjmNyQW0P4NLf6yhpjcEtUy9TczSiyCeYelNA1SmM3Kl2Yr1w9QwByjxt0iwkyxGfOcHDpbG4tMkqWVXjxGOVvMEITtqGkEjMZv5xu2LqfPctSAmiimFAazLubQi83FAa6muaxVPV2sdyVnt1AUi46wAslTpotZQNUkGUQ@abc.com
INFO  | 2018-07-11 15:17:26 | [main] pages.UINewUser (UINewUser.java:92) - User Password entered in password field successfully : VvZy3lWK
INFO  | 2018-07-11 15:17:26 | [main] pages.UINewUser (UINewUser.java:106) - User Confirm password entered in confirm password field successfully : VvZy3lWK
INFO  | 2018-07-11 15:17:28 | [main] pages.UINewUser (UINewUser.java:119) - Submit Button successfully clicked 
INFO  | 2018-07-11 15:17:28 | [main] pages.UINewUser (UINewUser.java:304) - Successfully Submitted New user Details 
INFO  | 2018-07-11 15:17:28 | [main] com.TestUserScenarios (TestUserScenarios.java:254) - TestCase -10 - Long Email
INFO  | 2018-07-11 15:17:29 | [main] pages.UINewUser (UINewUser.java:64) - User Name entered in User Name field Successfully : 
INFO  | 2018-07-11 15:17:29 | [main] pages.UINewUser (UINewUser.java:78) - User Email ID entered in email id field successfully : lW0A98lW@FSUNFEHC.com
INFO  | 2018-07-11 15:17:29 | [main] pages.UINewUser (UINewUser.java:92) - User Password entered in password field successfully : I4Al0zyI
INFO  | 2018-07-11 15:17:29 | [main] pages.UINewUser (UINewUser.java:106) - User Confirm password entered in confirm password field successfully : I4Al0zyI
INFO  | 2018-07-11 15:17:31 | [main] pages.UINewUser (UINewUser.java:119) - Submit Button successfully clicked 
INFO  | 2018-07-11 15:17:31 | [main] pages.UINewUser (UINewUser.java:304) - Successfully Submitted New user Details 
INFO  | 2018-07-11 15:17:31 | [main] com.TestUserScenarios (TestUserScenarios.java:53) - TestCase -01 - Blank UserName
INFO  | 2018-07-11 15:17:32 | [main] com.TestUserScenarios (TestUserScenarios.java:205) - Test Case -08 - Duplicate UserName Test -
INFO  | 2018-07-11 15:17:32 | [main] pages.UINewUser (UINewUser.java:64) - User Name entered in User Name field Successfully : QawbDTi9
INFO  | 2018-07-11 15:17:32 | [main] pages.UINewUser (UINewUser.java:78) - User Email ID entered in email id field successfully : xNSvQp8F@OJTOPJPB.com
INFO  | 2018-07-11 15:17:32 | [main] pages.UINewUser (UINewUser.java:92) - User Password entered in password field successfully : 1q4OFFhs
INFO  | 2018-07-11 15:17:32 | [main] pages.UINewUser (UINewUser.java:106) - User Confirm password entered in confirm password field successfully : 1q4OFFhs
INFO  | 2018-07-11 15:17:34 | [main] pages.UINewUser (UINewUser.java:119) - Submit Button successfully clicked 
INFO  | 2018-07-11 15:17:34 | [main] pages.UINewUser (UINewUser.java:304) - Successfully Submitted New user Details 
INFO  | 2018-07-11 15:17:35 | [main] pages.UIUserDetails (UIUserDetails.java:116) - Clicking New User Button
INFO  | 2018-07-11 15:17:35 | [main] pages.UINewUser (UINewUser.java:64) - User Name entered in User Name field Successfully : QawbDTi9
INFO  | 2018-07-11 15:17:35 | [main] pages.UINewUser (UINewUser.java:78) - User Email ID entered in email id field successfully : xNSvQp8F@OJTOPJPB.com
INFO  | 2018-07-11 15:17:35 | [main] pages.UINewUser (UINewUser.java:92) - User Password entered in password field successfully : 1q4OFFhs
INFO  | 2018-07-11 15:17:35 | [main] pages.UINewUser (UINewUser.java:106) - User Confirm password entered in confirm password field successfully : 1q4OFFhs
INFO  | 2018-07-11 15:17:37 | [main] pages.UINewUser (UINewUser.java:119) - Submit Button successfully clicked 
INFO  | 2018-07-11 15:17:37 | [main] pages.UINewUser (UINewUser.java:304) - Successfully Submitted New user Details 
INFO  | 2018-07-11 15:17:38 | [main] com.TestUserScenarios (TestUserScenarios.java:126) - Test Case-05 - Valid User Details Test 
INFO  | 2018-07-11 15:17:38 | [main] pages.UINewUser (UINewUser.java:64) - User Name entered in User Name field Successfully : UaM0nDtR
INFO  | 2018-07-11 15:17:38 | [main] pages.UINewUser (UINewUser.java:78) - User Email ID entered in email id field successfully : N0ucyKAf@KCPQXTIX.com
INFO  | 2018-07-11 15:17:38 | [main] pages.UINewUser (UINewUser.java:92) - User Password entered in password field successfully : p6NUFKKY
INFO  | 2018-07-11 15:17:38 | [main] pages.UINewUser (UINewUser.java:106) - User Confirm password entered in confirm password field successfully : p6NUFKKY
INFO  | 2018-07-11 15:17:40 | [main] pages.UINewUser (UINewUser.java:119) - Submit Button successfully clicked 
INFO  | 2018-07-11 15:17:40 | [main] pages.UINewUser (UINewUser.java:304) - Successfully Submitted New user Details 
INFO  | 2018-07-11 15:17:40 | [main] pages.UIUserDetails (UIUserDetails.java:99) - Verifying new user button displayed on All Users Page : true
INFO  | 2018-07-11 15:17:40 | [main] pages.UIUserDetails (UIUserDetails.java:47) - Fetching new user name from all users table : UaM0nDtR
INFO  | 2018-07-11 15:17:40 | [main] com.TestUserScenarios (TestUserScenarios.java:134) - New User Name Matched
INFO  | 2018-07-11 15:17:40 | [main] pages.UIUserDetails (UIUserDetails.java:47) - Fetching new user name from all users table : UaM0nDtR
